,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.09930499002926416,0.29235282549521047,-0.03782590801656107,-0.0290723421290858,1.233873347794309,-0.3154162569522148,0.5697000366993771,1.166099000809568,0.19646822876321945,-0.2226326821937494,0.5665554217434627,-0.1635689839122935,0.2865352387594928,-1.2171431871494698,0.5841557395213749,-0.23920876129472518,-0.9541736510545453,0.058595493036477944,1.0493007330380821,0.6097697420921171,-0.4325488476939998,0.3643751400326864,-0.13732009651456242,-0.8145990824471177,-0.1759175596139656,0.9400180459409546,-0.002390013624565812,0.18374990391293838,0.4284170465430828,-0.08761096509556017,0.20559701947235884,-0.8258194879183629
1,0.02702494067127753,0.1826991786450469,1.1604329912486746,-0.06759230674433486,1.5385758202901858,-0.9355191615233859,-0.14636070777922855,0.8863023839203941,-0.3750857992022882,-0.3251473566419277,0.3544794200068687,-0.05340681923603023,0.015838591639888606,-0.17071545204983146,0.5761483767157437,-0.396066877262518,-0.23108566807966324,0.19423583767890684,-0.36852490146147104,1.5718396622982476,0.021372417128886323,2.0543626582972174,-0.27783706404191183,-0.22856214831436183,0.1742805937686861,0.03654606724225154,-0.5832901913245817,-0.9092065555805662,0.8005226502067172,0.6878989117905027,-0.8164702072535518,-0.3241823840891538
2,-0.5745727242200768,-0.6231035551378694,-0.2735109593657959,-0.22361341357512543,0.7379747111987591,-0.3774737705801622,0.12449800899914008,-1.6499378521299048,-0.5165446877852937,-1.5463092991554814,0.29481317397257933,-0.19838516898912464,-0.08289759605916999,-0.567939339370146,0.23746489104829097,-0.0416421082936802,0.0607574146208728,0.35460179203875875,0.11134537647127665,1.6603636133970134,-1.6858582218451588,3.1555888559224203,0.003354074326569409,-1.1067510667642881,1.4157587826667897,0.2250776146798238,-0.8778073556624808,-1.151156558900583,-0.022302276075179345,1.2893397129900777,0.15129045262271462,1.3968183897207918
3,-0.16982722677008855,-0.7806051346971773,-1.1598410208921428,0.018704098550661963,0.15789480969810724,-0.8340085699845206,0.3507734066575362,-1.5712179601211902,-0.017326454552888726,-0.6256160450456866,-0.33051988443258884,0.1059619225647354,-0.1673323226513052,-0.6389284034542362,0.2890242561220428,0.2390245224881215,0.01810516907522256,0.19130968017667677,0.8026004115747576,-0.03718221178033759,-1.0412748287904388,1.2628018159486962,-0.3213998779148761,0.29681155751421795,1.0643345814328944,0.03425953965546466,-0.33457579595859444,0.4130367788874971,0.5778902984158399,-0.1524274076553575,0.11900716709491821,1.4678833389456347
4,0.25194563959888294,-0.2073499078637967,-0.5396811157228697,-0.13937307692646464,-0.3906766721649541,-1.8350997076071611,-0.2838590736337847,1.1713705611296448,-0.46638598937833575,0.6026278913351829,-0.7074828188070132,0.09332708766429938,-0.09465538981856078,-0.9541515918262374,2.4852850517517626,-0.04123738021348078,0.37075087657770306,0.0006055850257389028,-0.4291863201623598,-1.8206490250788032,-0.6169570429821225,0.6734652965696888,-2.122763333693898,0.43793615008987263,-0.6858986602200118,0.4541587294410215,0.6343350892367066,-0.07040870621303319,1.7674551223891217,-1.1256113801487186,0.20728844622231835,0.2423207610010994
5,-0.06986451992917915,-1.0389166918209076,-1.2005135884949445,0.15890224489350888,-0.33608479611800457,1.0821985725501173,0.0701424744768238,-0.5680883554040541,-0.13944070128287683,0.6076153271420599,-0.005272850537971163,0.14557842772969443,0.2809433435041393,0.7730646001428046,-1.3762049774425675,0.46737547605648677,0.9193844577698985,0.06343399595252563,-0.19963462541109397,-0.6589830347620966,0.8203535647343635,-2.9023429956155633,0.8158323566157198,-0.10446529217780723,0.7829660097571749,-0.6328130840085303,0.28846722853510776,0.09087760597452142,-1.1183081131364023,-0.9962238898256842,0.0791981449525272,0.15762063499949547
6,0.14318683427719206,-1.0068741387355733,0.12843097825268132,0.2980846658691081,1.308591733581249,-1.7173808252395957,-0.13379290514188547,0.0853244793562938,-0.9948280569968737,-0.24786073034049427,-0.1391502211893631,0.13805131686416391,0.02016046718293993,-0.11188903030496039,0.1396859958346138,0.03563789092800529,0.5768519780248303,0.14659363942114964,-0.46804423957578273,1.5094580896290029,0.6489168015677225,1.599354178764977,-0.6052107345642456,-0.1694625860200764,1.0040638467838774,-0.3842246959525089,-0.8271791986375662,-0.22817981858599434,1.5397773976495337,0.28693304506435285,-0.05709814380133582,0.8925070434810747
7,-0.0007299154121904183,0.43264695859852176,-0.25281116899803485,-0.042695507835181785,0.8605790208530512,0.3364479059071609,0.2284035928484004,-0.9630607183969837,0.5716892642429054,-0.29763574563414535,-0.21341281203855583,0.05044727826094328,0.009132102774253203,-0.08224523908917922,0.24566699671756276,0.26201933641936914,-0.30687029585168135,0.00191056940261633,0.1805897930738952,0.44458267863114165,-0.8159566903767517,0.7812352129193282,0.00601946078872409,0.17423594100528,-0.32610097870844496,-0.0395742237662476,-0.9189202228253207,0.3135381404780057,-0.5692368894298305,-0.36683797546712854,0.4046552375363288,0.9180935067539268
8,-0.039910943983710395,0.4900560414218117,0.8705718506157555,-0.1989042331203426,-0.15546758727927557,0.5939560509520074,0.06393988611074347,0.4319836030059908,0.94350713945198,0.2574649745061989,-0.10667456396999803,-0.03332103471837013,-0.1280563135873979,0.1258896025444296,-0.34674359963670764,0.1321469913035886,-0.7986801545936904,-0.08302324448340481,0.4776070782990513,-0.00902225452732891,0.16266783593122192,-0.08296132179125626,0.5952705582219333,-0.02365258526414775,-0.7323928174531693,-0.2917197282842242,-0.17928607926489182,0.5634096914153758,-0.7701127060735377,-0.39918500976230237,0.2795767004837514,-0.5167983682708225
9,0.013896049126832843,0.6306429409612911,-0.12041661247430716,-0.22804649187350373,0.3215288678577702,0.6092484766045052,0.8479679964896142,-0.08764324188713643,1.5753458554377193,-0.3957256557046859,0.10188847930248215,-0.11693042641832721,-0.20315006209202585,-0.5250563757315673,-0.0519841384483106,0.20204626821311586,-0.9939411071314328,0.465953594075744,1.5787410696157593,-0.765752115291551,-1.4656883299031715,-0.1553341978793984,0.23458918588539993,0.7680013349796819,-0.5829596058870257,0.4684235469052325,0.11973847419485278,0.1475592882353296,-0.3256423253709276,-0.3677300295567197,-0.32368030137818643,-0.303013860396092
